STATE,COUNTY,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,PEDI_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE,cases,deaths
South Carolina,Georgetown,284,330,19,19,0,1.25567701,-46,7,5886,204
South Carolina,Greenville,2497,1526,150,150,70,5.30140296,971,43,103953,3246
South Carolina,Greenwood,400,332,25,25,18,1.17231887,68,10,8682,103
South Carolina,Hampton,32,32,6,6,0,0.21934931,0,2,2337,27
South Carolina,Horry,782,636,92,92,0,2.77124413,146,23,36925,1627
South Carolina,Jasper,41,41,4,4,0,0.52796525,0,3,2515,106
South Carolina,Kershaw,119,101,10,10,0,0.39753154,18,3,24351,907
South Carolina,Lancaster,274,208,20,20,0,1.16588959,66,4,10728,343
South Carolina,Laurens,76,47,9,9,0,0.41777909,29,3,5099,193
South Carolina,Lee,,,,,,,,,10665,855
South Carolina,Lexington,630,603,39,39,0,1.44851887,27,22,45821,1881
South Carolina,Marion,124,94,10,10,0,0.20720023,30,2,4212,256
South Carolina,Marlboro,,,,,,,,,8155,72
South Carolina,McCormick,,,,,,,,,579,77
South Carolina,Newberry,90,48,7,7,0,0.36894977,42,2,3720,93
South Carolina,Oconee,169,133,21,21,0,0.40194404,36,5,3449,3
South Carolina,Orangeburg,301,266,20,20,0,0.45324457,35,5,12434,191
South Carolina,Pickens,164,111,20,20,0,0.60492072,53,5,10244,154
South Carolina,Richland,2387,2074,144,144,142,4.47783926,313,39,100550,3736
South Carolina,Saluda,,,,,,,,,7317,25
South Carolina,Spartanburg,932,947,49,49,27,2.86058938,-15,32,37961,1302
South Carolina,Sumter,283,247,17,17,0,0.47971827,36,8,27077,1052
South Carolina,Union,85,43,6,6,0,0.15374324,42,2,2560,0
South Carolina,Williamsburg,25,25,4,4,0,0.264,0,2,12047,579
South Carolina,York,338,318,24,24,0,1.5387336,20,9,26421,460
South Dakota,Aurora,,,,,,,,,981,0
South Dakota,Beadle,25,25,6,6,0,0.55254793,0,2,12067,243
South Dakota,Bennett,14,14,2,2,0,0.22309197,0,0,14,0
South Dakota,Bon Homme,45,50,8,8,0,0.261369857,-5,1,475,0
South Dakota,Brookings,49,49,9,9,0,0.22298016,0,2,1363,0
South Dakota,Brown,157,97,14,14,0,0.88327509,60,4,12602,39
South Dakota,Brule,25,25,4,4,0,0.19013698,0,0,150,0
South Dakota,Buffalo,,,,,,,,,1024,0
South Dakota,Charles Mix,37,37,6,6,0,0.29283642,0,1,1024,0
South Dakota,Clark,,,,,,,,,289,0
South Dakota,Clay,25,25,4,4,0,0.23309588,0,2,1575,0
South Dakota,Codington,81,81,8,8,0,0.26778284,0,2,1996,0
South Dakota,Corson,,,,,,,,,288,0
South Dakota,Custer,11,11,2,2,0,0.328269,0,0,45,0
South Dakota,Davison,50,50,8,8,0,0.33726028,0,2,1067,107
South Dakota,Day,25,20,3,3,0,0.12602739,5,0,615,0
South Dakota,Deuel,10,10,2,2,0,0.30027398,0,0,87,0
South Dakota,Dewey,,,,,,,,,43,0
South Dakota,Douglas,11,11,2,2,0,0.20124532,0,0,133,0
South Dakota,Edmunds,12,12,2,2,0,0.22123288,0,0,82,0
South Dakota,Fall River,25,25,4,4,0,0.26071233,0,1,248,0
South Dakota,Faulk,12,12,2,2,0,0.24611872,0,0,337,0
South Dakota,Grant,25,25,4,4,0,0.15210959,0,1,485,0
South Dakota,Gregory,41,41,7,7,0,0.53634933,0,1,23,0
South Dakota,Haakon,18,18,3,3,0,0.62587517,0,0,,
South Dakota,Hamlin,,,,,,,,,314,0
South Dakota,Hand,11,25,4,4,0,0.11452055,-14,0,154,0
South Dakota,Hanson,,,,,,,,,56,0
South Dakota,Hughes,50,50,6,6,0,0.22942466,0,2,1153,0
South Dakota,Hutchinson,50,50,8,8,0,0.360328774,0,0,344,0
South Dakota,Hyde,,,,,,,,,100,0
South Dakota,Jackson,,,,,,,,,125,4
South Dakota,Jerauld,16,16,3,3,0,0.11130137,0,0,1373,60
South Dakota,Kingsbury,6,6,1,1,0,0.1063927,0,1,94,0
South Dakota,Lake,22,22,4,4,0,0.43437111,0,1,540,14
South Dakota,Lawrence,62,45,5,5,0,0.73942161,17,1,850,0
South Dakota,Lincoln,64,64,11,11,0,0.77116004,0,2,14233,6
South Dakota,Lyman,,,,,,,,,935,0
South Dakota,Marshall,20,20,3,3,0,0.1139726,0,0,194,0
South Dakota,McCook,,,,,,,,,414,75
South Dakota,McPherson,4,4,1,1,0,0.20869565,0,0,92,0
South Dakota,Meade,79,79,3,3,0,0.54301369,0,1,913,18
South Dakota,Mellette,,,,,,,,,17,0
South Dakota,Miner,,,,,,,,,119,0
South Dakota,Minnehaha,1197,1043,110,110,43,2.53453503,154,52,195413,2312
South Dakota,Moody,18,18,3,3,0,0.075494669,0,0,925,0
South Dakota,Oglala Lakota,45,45,8,8,0,0.25534084,0,0,1268,0
South Dakota,Pennington,449,402,76,76,28,1.071376785,47,6,10571,160
South Dakota,Potter,6,10,2,2,0,0.28054795,-4,0,,
South Dakota,Roberts,25,25,4,4,0,0.17961644,0,1,1607,0
South Dakota,Sanborn,,,,,,,,,528,0
South Dakota,Spink,25,23,4,4,0,0.17569982,2,0,318,0
South Dakota,Stanley,,,,,,,,,531,0
South Dakota,Sully,,,,,,,,,72,0
South Dakota,Todd,35,35,6,6,0,0.10559687,0,0,1391,27
South Dakota,Tripp,25,25,4,4,0,0.30399999,0,1,233,0
South Dakota,Turner,12,12,2,2,0,0.13196348,0,0,1391,0
South Dakota,Union,38,38,7,7,0,0.22638789,0,0,4416,12
South Dakota,Unknown,,,,,,,,,0,10
South Dakota,Walworth,25,25,4,4,0,0.25008219,0,1,363,0
South Dakota,Yankton,242,168,12,12,0,0.748820479,74,2,3115,0
South Dakota,Ziebach,8,8,1,1,0,0.31164384,0,0,67,0
Tennessee,Anderson,317,220,25,25,0,1.3389135,97,6,2859,95
Tennessee,Bedford,60,44,8,8,0,0.20703611,16,2,17475,235
Tennessee,Benton,25,25,4,4,0,0.14191781,0,0,525,61
Tennessee,Bledsoe,25,25,4,4,0,0.22421917,0,1,36969,42
Tennessee,Blount,459,348,8,8,0,0.69192988,111,4,6076,231
Tennessee,Bradley,251,177,27,27,0,0.5997678,74,4,9023,90
Tennessee,Campbell,120,82,10,10,0,0.539542665,38,4,1349,69
Tennessee,Cannon,60,30,5,5,0,0.21890411,30,1,1386,0
Tennessee,Carroll,70,42,7,7,0,0.33313763,28,2,1821,64
Tennessee,Carter,121,109,8,8,0,0.29526204,12,2,1190,69
Tennessee,Cheatham,12,12,2,2,0,0.48127854,0,0,6668,0
Tennessee,Chester,,,,,,,,,871,0
Tennessee,Claiborne,85,33,5,5,0,0.29450727,52,2,666,0
Tennessee,Clay,25,25,0,0,0,0.29311475,0,0,507,0
Tennessee,Cocke,74,32,5,5,0,0.62842464,42,2,1371,0
Tennessee,Coffee,160,123,22,22,0,0.66152673,37,5,4226,0
Tennessee,Crockett,,,,,,,,,862,85
Tennessee,Cumberland,189,73,12,12,0,0.68575716,116,6,7244,81
Tennessee,Davidson,4382,3131,604,604,239,8.15993727,1251,93,327958,3675
Tennessee,DeKalb,71,52,4,4,0,0.075079031,19,2,2110,0
Tennessee,Decatur,,,,,,,,,460,0
Tennessee,Dickson,157,91,6,6,0,0.59532511,66,5,7092,0
Tennessee,Dyer,225,109,14,14,0,0.42067122,116,3,4012,0
Tennessee,Fayette,,,,,,,,,7532,109
Tennessee,Fentress,,,,,,,,,621,0
Tennessee,Franklin,152,131,10,10,0,0.22577055,21,2,3314,94
Tennessee,Gibson,70,47,3,3,0,0.10947245,23,2,3991,62
Tennessee,Giles,95,81,6,6,0,0.1972941,14,2,881,0
Tennessee,Grainger,,,,,,,,,703,0
Tennessee,Greene,240,189,17,17,0,0.51953376,51,5,3542,153
Tennessee,Grundy,,,,,,,,,2363,70
Tennessee,Hamblen,167,116,20,20,0,0.6019367,51,5,2594,156
Tennessee,Hamilton,1735,1703,188,188,110,5.86076505,32,47,54450,1206
Tennessee,Hancock,10,10,2,2,0,0.18657534,0,1,44,0
Tennessee,Hardeman,238,175,4,4,0,0.921214576,63,0,9424,4
Tennessee,Hardin,58,49,9,9,0,0.22834778,9,2,1155,96
Tennessee,Hawkins,50,32,6,6,0,0.25188357,18,2,2426,154
Tennessee,Haywood,,,,,,,,,2023,105
Tennessee,Henderson,45,36,6,6,0,0.078386605,9,1,825,0
Tennessee,Henry,142,56,11,11,0,0.46223092,86,2,1607,0
Tennessee,Hickman,25,25,4,4,0,0.068273969,0,0,3266,0
Tennessee,Houston,25,25,4,4,0,0.14739726,0,1,511,0
Tennessee,Humphreys,25,25,4,4,0,0.24810959,0,0,908,59
Tennessee,Jackson,,,,,,,,,958,0
Tennessee,Jefferson,58,58,6,6,0,0.44591403,0,2,2167,2
Tennessee,Johnson,2,2,1,1,0,0.089041099,0,1,919,0
Tennessee,Knox,1733,1629,260,260,84,4.48558259,104,45,27172,371
Tennessee,Lake,,,,,,,,,24204,0
Tennessee,Lauderdale,25,25,4,4,0,0.16613698,0,0,2999,36
Tennessee,Lawrence,99,89,6,6,0,0.18953364,10,3,2240,17
Tennessee,Lewis,,,,,,,,,241,0
Tennessee,Lincoln,59,49,6,6,0,0.17483926,10,2,1715,0
Tennessee,Loudon,50,30,5,5,0,0.87616438,20,2,7254,12
Tennessee,Macon,25,25,4,4,0,0.40021917,0,1,7525,221
Tennessee,Madison,900,863,89,89,34,2.84275252,37,20,11048,105
Tennessee,Marion,,,,,,,,,2783,97
Tennessee,Marshall,25,25,4,4,0,0.074082188,0,1,2075,74
Tennessee,Maury,271,281,41,41,0,1.1657542,-10,6,6314,53
Tennessee,McMinn,118,88,4,4,0,0.28602117,30,3,7755,597
Tennessee,McNairy,,,,,,,,,1184,0
Tennessee,Meigs,,,,,,,,,1369,0
Tennessee,Monroe,59,59,10,10,0,0.42790806,0,2,3485,139
Tennessee,Montgomery,337,301,21,21,13,0.90316123,36,5,16412,213
Tennessee,Moore,,,,,,,,,238,0
Tennessee,Morgan,,,,,,,,,960,7
Tennessee,Obion,173,63,11,11,0,0.29088932,110,2,2093,88
Tennessee,Overton,114,90,6,6,0,0.19966514,24,2,1476,0
Tennessee,Perry,53,21,4,4,0,0.21578604,32,0,1153,0
Tennessee,Pickett,,,,,,,,,129,0
Tennessee,Polk,,,,,,,,,1112,0
Tennessee,Putnam,285,247,38,38,0,1.40830934,38,8,23901,346
Tennessee,Rhea,25,25,3,3,0,0.31660274,0,2,7419,0
Tennessee,Roane,54,52,6,6,0,0.53508955,2,2,1096,0
Tennessee,Robertson,109,109,8,8,0,0.23194671,0,4,25304,175
Tennessee,Rutherford,838,759,82,82,25,1.221338486,79,12,71233,1378
Tennessee,Scott,25,25,4,4,0,0.17961644,0,2,919,0
Tennessee,Sequatchie,,,,,,,,,826,0
Tennessee,Sevier,79,58,16,16,0,0.66787905,21,3,7728,122
Tennessee,Shelby,4062,3304,353,353,220,11.38247715,758,84,306221,6546
Tennessee,Smith,25,25,2,2,0,0.38432875,0,2,2040,69
Tennessee,Stewart,,,,,,,,,702,0
Tennessee,Sullivan,1211,851,101,101,20,3.38706276,360,36,4424,124
Tennessee,Sumner,265,255,38,38,6,1.11123604,10,7,60805,3049
Tennessee,Tipton,100,47,8,8,0,0.11670067,53,2,23073,134
Tennessee,Trousdale,25,23,4,4,0,0.11888029,2,0,74552,218
Tennessee,Unicoi,48,10,3,3,0,0.38219178,38,2,1202,0
Tennessee,Union,,,,,,,,,335,0
Tennessee,Unknown,,,,,,,,,6727,61
Tennessee,Van Buren,,,,,,,,,213,0
Tennessee,Warren,125,100,8,8,0,0.12287671,25,3,1262,0
Tennessee,Washington,731,675,77,77,39,1.99168241,56,15,5287,0
Tennessee,Wayne,80,30,5,5,0,0.24968037,50,1,2599,0
Tennessee,Weakley,156,94,7,7,0,1.46185443,62,2,1696,0
Tennessee,White,60,32,4,4,0,0.11712329,28,2,1709,21
Tennessee,Williamson,310,305,29,29,0,1.76616934,5,3,40185,709
Tennessee,Wilson,170,170,12,12,0,0.20161603,0,3,26203,505
Texas,Anderson,156,150,10,10,0,0.42737365,6,2,10209,14
Texas,Andrews,34,30,5,5,0,0.13105023,4,2,1772,0
Texas,Angelina,465,367,43,43,15,2.54304068,98,12,11235,156
Texas,Aransas,,,,,,,,,279,0
Texas,Archer,,,,,,,,,71,0
Texas,Armstrong,,,,,,,,,149,0
Texas,Atascosa,67,67,6,6,0,0.20204458,0,2,2195,96
Texas,Austin,32,32,6,6,0,0.072431505,0,0,1607,0
Texas,Bailey,25,25,4,4,0,0.15517808,0,1,1104,0
Texas,Bandera,,,,,,,,,441,0
Texas,Bastrop,8,8,1,1,0,0.19315068,0,2,11720,185
Texas,Baylor,25,27,5,5,0,0.18812786,-2,1,20,0
Texas,Bee,69,40,8,8,0,0.33267123,29,2,874,0
Texas,Bell,1284,1256,95,95,72,2.88704297,28,50,24188,324
Texas,Bexar,6231,6809,659,659,445,12.53928709,-578,124,188510,4702
Texas,Blanco,,,,,,,,,610,24
Texas,Bosque,25,25,4,4,0,0.33610958,0,2,374,0
Texas,Bowie,864,679,71,71,8,2.82398161,185,19,13783,776
Texas,Brazoria,267,183,19,19,0,2.33309113,84,8,58617,728
Texas,Brazos,612,507,85,85,16,2.526666919,105,27,32435,1432
Texas,Brewster,25,25,3,3,0,0.29621917,0,2,229,0
Texas,Briscoe,,,,,,,,,52,0
Texas,Brooks,,,,,,,,,73,0
Texas,Brown,188,63,12,12,0,0.38174844,125,3,3222,460
Texas,Burleson,25,15,3,3,0,0.35926941,10,1,1652,0
Texas,Burnet,71,71,12,12,0,0.72959855,0,5,2440,26
Texas,Caldwell,58,57,10,10,0,1.12648967,1,4,4034,6
Texas,Calhoun,25,25,6,6,0,0.38104111,0,2,2638,184
Texas,Callahan,,,,,,,,,482,57
Texas,Cameron,1374,1177,105,105,78,5.00635929,197,39,48929,1932
Texas,Camp,25,25,4,4,0,0.36065754,0,2,3161,12
Texas,Carson,,,,,,,,,278,0
Texas,Cass,,,,,,,,,1654,95
Texas,Castro,17,17,3,3,0,0.24770346,0,0,2084,80
Texas,Chambers,14,14,2,2,0,0.062426616,0,0,4905,1
Texas,Cherokee,385,346,10,10,0,1.71382207,39,4,2432,105
Texas,Childress,39,37,7,7,0,0.16875231,2,2,163,0
Texas,Clay,25,25,4,4,0,0.055671234,0,0,281,0
Texas,Cochran,18,18,3,3,0,0.002739726,0,0,61,0
Texas,Coke,,,,,,,,,83,0
Texas,Coleman,25,25,4,4,0,0.33523288,0,2,128,0
Texas,Collin,2571,2162,276,276,168,11.42809874,409,67,84649,2034
Texas,Collingsworth,13,13,2,2,0,0.17133825,0,0,209,0
Texas,Colorado,65,61,11,11,0,0.276353551,4,3,1461,0
Texas,Comal,208,192,24,24,16,1.87066048,16,8,7639,493
Texas,Comanche,25,25,4,4,0,0.29227397,0,2,525,54
Texas,Concho,16,16,3,3,0,0.054280821,0,0,77,0
Texas,Cooke,78,54,8,8,0,0.93713847,24,2,926,0
Texas,Coryell,25,25,4,4,0,0.27802739,0,2,14801,123
Texas,Cottle,,,,,,,,,206,45
Texas,Crane,25,25,4,4,0,0.071561642,0,0,1020,116
Texas,Crockett,,,,,,,,,73,0
Texas,Crosby,2,2,4,4,0,0.27808219,0,0,218,69
Texas,Culberson,14,14,2,2,0,0.20430529,0,0,3,0
Texas,Dallam,,,,,,,,,1409,16
Texas,Dallas,8323,7137,755,755,495,22.01406954,1186,181,584628,12967
Texas,Dawson,21,22,4,4,0,0.1392279,-1,1,2380,75
Texas,DeWitt,49,44,8,8,0,0.18007472,5,2,1410,63
Texas,Deaf Smith,42,32,5,5,0,0.16652398,10,1,7956,481
Texas,Delta,,,,,,,,,106,0
Texas,Denton,1484,1200,156,156,31,6.547363623,284,29,87379,2015
Texas,Dickens,,,,,,,,,89,0
Texas,Dimmit,25,25,4,4,0,0.2510685,0,2,81,0
Texas,Donley,,,,,,,,,1937,0
Texas,Duval,,,,,,,,,272,0
Texas,Eastland,52,36,6,6,0,0.24733637,16,2,392,0
Texas,Ector,638,510,34,34,79,1.56609594,128,12,11785,331
Texas,El Paso,2598,2284,246,246,140,8.144113445,314,50,148276,3811
Texas,Ellis,189,166,18,18,0,0.77641977,23,9,19178,816
Texas,Erath,98,50,5,5,0,0.19375342,48,2,1457,81
Texas,Falls,36,36,6,6,0,0.033105023,0,1,557,0
Texas,Fannin,311,317,2,2,0,0.49687672,-6,2,2224,114
Texas,Fayette,65,38,7,7,0,0.26575342,27,2,2233,100
Texas,Fisher,14,14,2,2,0,0.11330724,0,0,74,31
Texas,Floyd,25,25,4,4,0,0.12854795,0,1,553,4
Texas,Fort Bend,1169,1092,128,128,17,4.88295365,77,29,119332,2646
Texas,Franklin,,,,,,,,,765,0
Texas,Freestone,37,37,6,6,0,0.074717753,0,1,591,0
Texas,Frio,22,24,4,4,0,0.1902968,-2,1,2489,0
Texas,Gaines,33,25,4,4,0,0.38575342,8,1,434,0
Texas,Galveston,815,815,38,38,64,1.42348391,0,16,61629,2179
Texas,Garza,,,,,,,,,259,0
Texas,Gillespie,84,57,10,10,0,0.33189136,27,2,362,0
Texas,Glasscock,,,,,,,,,81,0
Texas,Goliad,,,,,,,,,500,0
Texas,Gonzales,33,34,6,6,0,0.16446415,-1,2,5933,147
Texas,Gray,109,97,8,8,0,0.13037707,12,2,5508,86
Texas,Grayson,676,663,73,73,12,3.03856338,13,25,15008,96
Texas,Gregg,741,644,62,62,52,2.58636135,97,18,12940,303
Texas,Grimes,25,18,3,3,0,0.32587519,7,1,8121,78
Texas,Guadalupe,153,117,9,9,0,0.25598875,36,5,8917,4
Texas,Hale,88,69,5,5,0,0.30763209,19,2,3573,285
Texas,Hall,,,,,,,,,64,12
Texas,Hamilton,25,25,7,7,0,0.30156961,0,1,557,31
Texas,Hansford,14,14,2,2,0,0.18982388,0,2,957,99
Texas,Hardeman,24,24,4,4,0,0.14737444,0,0,83,0
Texas,Hardin,0,0,0,0,0,0,0,0,9016,300
Texas,Harris,15722,13113,1626,1626,635,33.70255063,2609,347,771384,13738
Texas,Harrison,149,149,42,42,31,0.53956157,0,7,12977,1152
Texas,Hartley,21,21,4,4,0,0.26183954,0,0,585,97
Texas,Haskell,25,25,4,4,0,0.093150683,0,0,110,0
Texas,Hays,435,391,79,79,4,2.041004627,44,9,28845,206
Texas,Hemphill,26,15,3,3,0,0.19415525,11,0,87,0
Texas,Henderson,127,127,10,10,0,0.35739401,0,3,3445,70
Texas,Hidalgo,1421,1185,260,260,147,4.41404,236,45,42690,662
Texas,Hill,25,25,4,4,0,0.10183127,0,2,1698,68
Texas,Hockley,48,48,8,8,0,0.12060502,0,2,1818,81
Texas,Hood,73,48,12,12,0,0.62534249,25,3,1847,233
Texas,Hopkins,96,56,14,14,0,0.43395305,40,4,1316,6
Texas,Houston,25,25,4,4,0,0.059565216,0,1,4588,0
Texas,Howard,290,219,8,8,0,1.23006536,71,2,594,73
Texas,Hudspeth,,,,,,,,,206,0
Texas,Hunt,221,185,16,16,0,1.32575547,36,9,6280,239
Texas,Hutchinson,25,25,4,4,0,0.24164383,0,2,1952,0
Texas,Irion,,,,,,,,,21,0
Texas,Jack,17,17,3,3,0,0.20016116,0,1,283,0
Texas,Jackson,25,25,4,4,0,0.14915068,0,0,1058,40
Texas,Jasper,59,40,6,6,0,0.11917808,19,2,1831,117
Texas,Jefferson,1198,1149,143,143,55,3.83766295,49,29,40057,1720
Texas,Jim Hogg,,,,,,,,,229,0
Texas,Jim Wells,135,72,8,8,0,0.28744292,63,2,654,0
Texas,Johnson,137,92,7,7,0,0.25649196,45,2,11237,230
Texas,Jones,45,7,1,1,0,0.71859097,38,0,18107,0
Texas,Karnes,25,25,4,4,0,0.15967123,0,2,326,0
Texas,Kaufman,379,351,8,8,0,1.09458579,28,2,12402,108
Texas,Kendall,,,,,,,,,1857,0
Texas,Kerr,568,528,12,12,0,1.33427441,40,3,920,18
Texas,Kimble,15,15,3,3,0,0.10063927,0,0,46,0
Texas,Kinney,,,,,,,,,27,0
Texas,Kleberg,96,50,10,10,0,0.53545207,46,2,976,71
Texas,Knox,25,28,5,5,0,0.039999999,-3,2,77,0
Texas,La Salle,,,,,,,,,208,0
Texas,Lamar,154,154,20,20,0,0.23914234,0,9,7317,418
Texas,Lamb,75,42,7,7,0,0.052511416,33,0,806,0
Texas,Lampasas,25,25,4,4,0,0.34980822,0,2,534,0
Texas,Lavaca,48,50,7,7,0,0.43758904,-2,3,992,59
Texas,Lee,,,,,,,,,1047,46
Texas,Leon,,,,,,,,,635,0
Texas,Liberty,41,41,8,8,0,0.133000434,0,3,5652,127
Texas,Limestone,78,69,9,9,0,0.327880916,9,3,1584,80
Texas,Lipscomb,,,,,,,,,210,0
Texas,Live Oak,,,,,,,,,517,0
Texas,Llano,27,25,4,4,0,0.05731507,2,2,286,0
Texas,Lubbock,2115,1954,338,338,91,4.199854314,161,38,49591,3335
Texas,Lynn,24,24,4,4,0,0.23299086,0,2,611,63
Texas,Madison,25,15,3,3,0,0.59378994,10,1,586,0
Texas,Marion,,,,,,,,,988,27
Texas,Martin,18,18,3,3,0,0.24627092,0,0,231,49
Texas,Mason,,,,,,,,,1675,0
Texas,Matagorda,75,63,9,9,0,0.40136286,12,4,5499,356
Texas,Maverick,101,86,10,10,0,0.44813636,15,3,5762,51
Texas,McCulloch,25,14,6,6,0,0.22133072,11,2,232,0
Texas,McLennan,619,583,42,42,30,1.39686144,36,24,9616,304
Texas,Medina,25,25,4,4,0,0.28909588,0,2,6067,143
Texas,Menard,,,,,,,,,1,0
Texas,Midland,616,368,40,40,0,2.03714394,248,5,9565,713
Texas,Milam,,,,,,,,,1886,60
Texas,Mills,,,,,,,,,35,0
Texas,Mitchell,25,25,4,4,0,0.26268494,0,2,89,0
Texas,Montague,22,18,3,3,0,0.21765602,4,1,593,63
Texas,Montgomery,1710,1732,212,212,50,5.326802365,-22,51,62494,1462
Texas,Moore,25,19,3,3,0,0.45392933,6,2,37903,640
Texas,Morris,,,,,,,,,1172,0
Texas,Motley,,,,,,,,,71,0
Texas,Nacogdoches,392,297,27,27,16,0.60888356,95,7,16088,1040
Texas,Navarro,162,49,9,9,0,0.32239306,113,2,3564,181
Texas,Newton,,,,,,,,,300,0
Texas,Nolan,86,39,5,5,0,0.27053037,47,2,213,0
Texas,Nueces,1356,1024,123,123,40,4.23908536,332,33,17134,198
Texas,Ochiltree,25,25,4,4,0,0.22115068,0,1,2344,103
Texas,Oldham,,,,,,,,,280,90
Texas,Orange,,,,,,,,,6417,110
Texas,Palo Pinto,74,48,8,8,0,0.33744293,26,2,735,121
Texas,Panola,42,42,7,7,0,0.13881278,0,2,10284,987
Texas,Parker,129,108,20,20,0,1.17403174,21,3,4499,33
Texas,Parmer,25,25,4,4,0,0.12164383,0,0,3415,2
Texas,Pecos,39,39,6,6,0,0.33393347,0,2,3180,0
Texas,Polk,66,52,8,8,0,0.32339305,14,2,3121,0
Texas,Potter,985,873,125,125,56,2.53264743,112,29,117246,1496
Texas,Presidio,,,,,,,,,102,0
Texas,Rains,,,,,,,,,219,0
Texas,Randall,,,,,,,,,34974,341
Texas,Reagan,7,7,1,1,0,0.088454008,0,0,52,0
Texas,Real,,,,,,,,,18,0
Texas,Red River,,,,,,,,,2808,238
Texas,Reeves,25,25,4,4,0,0.32241097,0,2,333,0
Texas,Refugio,20,20,3,3,0,0.082602739,0,2,168,0
Texas,Roberts,,,,,,,,,137,0
Texas,Robertson,,,,,,,,,641,0
Texas,Rockwall,245,182,21,21,17,1.32480757,63,7,9245,523
Texas,Runnels,50,31,6,6,0,0.34377854,19,0,121,0
Texas,Rusk,96,41,7,7,0,0.21009021,55,2,4647,102
Texas,Sabine,25,25,4,4,0,0.10476712,0,1,481,20
Texas,San Augustine,18,9,2,2,0,0.19878234,9,2,2368,157
Texas,San Jacinto,,,,,,,,,989,0
Texas,San Patricio,,,,,,,,,1969,0
Texas,San Saba,,,,,,,,,46,0
Texas,Schleicher,14,14,2,2,0,0.076125242,0,0,71,0
Texas,Scurry,25,25,4,4,0,0.26202738,0,2,764,0
Texas,Shackelford,,,,,,,,,47,0
Texas,Shelby,,,,,,,,,11514,332
Texas,Sherman,,,,,,,,,1433,0
Texas,Smith,1744,1614,306,306,0,5.031209749,130,37,14843,287
Texas,Somervell,16,16,3,3,0,0.12773973,0,2,33,0
Texas,Starr,48,48,8,8,0,0.17071918,0,2,3201,0
Texas,Stephens,40,14,2,2,0,0.20782779,26,2,181,0
Texas,Stonewall,20,20,3,3,0,0.10232877,0,1,,
Texas,Sutton,12,12,2,2,0,0.10022831,0,0,4,0
Texas,Swisher,20,20,3,3,0,0.19191781,0,0,996,17
Texas,Tarrant,6677,5683,744,744,380,20.48879917,994,127,317043,8837
Texas,Taylor,977,733,71,71,41,2.99372076,244,23,22392,338
Texas,Terry,45,26,5,5,0,0.156902,19,1,925,0
Texas,Throckmorton,14,14,2,2,0,0.077299416,0,0,,
Texas,Titus,174,49,8,8,0,0.54179478,125,3,19491,116
Texas,Tom Green,584,563,29,29,10,1.42586908,21,7,5255,74
Texas,Travis,3136,2930,430,430,269,11.90583674,206,63,203250,5125
Texas,Trinity,,,,,,,,,937,0
Texas,Tyler,49,25,4,4,0,0.094356164,24,2,739,0
Texas,Unknown,,,,,,,,,0,1
Texas,Upshur,,,,,,,,,1596,0
Texas,Upton,29,26,5,5,0,0.147148192,3,0,4,0
Texas,Uvalde,25,21,6,6,0,0.56973255,4,2,915,0
Texas,Val Verde,93,47,7,7,0,0.37161177,46,2,1373,0
Texas,Van Zandt,,,,,,,,,1968,94
Texas,Victoria,627,588,83,83,8,3.49614478,39,12,11400,382
Texas,Walker,123,90,6,6,0,0.61086553,33,2,57254,1100
Texas,Waller,,,,,,,,,3750,0
Texas,Ward,25,21,4,4,0,0.27214611,4,0,91,0
Texas,Washington,60,50,5,5,0,0.2219726,10,2,11875,1341
Texas,Webb,557,525,65,65,29,2.73100985,32,19,36298,1274
Texas,Wharton,94,26,36,36,0,0.28883034,68,2,4178,19
Texas,Wheeler,41,41,7,7,0,0.153527402,0,0,787,0
Texas,Wichita,840,812,28,28,0,4.33030899,28,14,6716,135
Texas,Wilbarger,28,28,8,8,0,0.27299413,0,1,295,0
Texas,Willacy,,,,,,,,,1778,113
Texas,Williamson,971,868,157,157,20,4.880750901,103,27,38554,1310
Texas,Wilson,44,44,4,4,0,0.17820673,0,2,2734,271
Texas,Winkler,19,19,3,3,0,0.12098053,0,1,230,0
Texas,Wise,99,49,21,21,0,0.65361071,50,4,2553,197
Texas,Wood,50,48,8,8,0,0.63642642,2,3,1865,107
Texas,Yoakum,24,24,4,4,0,0.1336758,0,1,244,0
Texas,Young,50,50,8,8,0,0.56832877,0,3,473,69
Texas,Zapata,,,,,,,,,739,0
Texas,Zavala,,,,,,,,,502,0
Utah,Beaver,72,48,5,5,0,1.35153782,24,0,9,0
Utah,Box Elder,74,56,10,10,0,0.31304795,18,3,2659,64
Utah,Cache,168,135,18,18,0,0.4553764,33,3,21995,29
Utah,Carbon,39,39,6,6,0,0.28879523,0,2,622,0
Utah,Davis,433,328,37,37,15,1.50773893,105,7,32189,202
Utah,Duchesne,49,32,4,4,0,0.3195281,17,2,570,0
Utah,Emery,,,,,,,,,432,0
Utah,Garfield,36,15,3,3,0,0.24748859,21,0,227,0
Utah,Grand,17,17,3,3,0,0.30169219,0,2,446,0
Utah,Iron,48,48,6,6,0,0.26621005,0,2,4944,0
Utah,Juab,25,25,4,4,0,0.40131506,0,1,621,0
Utah,Kane,25,25,4,4,0,0.53928769,0,1,255,0
